Facular and Sunspot Indices from calc_spot_fac_history.pro
Spot Index is Sunspot Blocking Function
Facular Index is on GOME Mg index scale
Tue Nov 11 17:02:23 2014
  YEAR  MONTH    DAY       SPOT          FAC
  1990     8    25      1810.1400       0.171400
  1990     8    26      1619.5200       0.171100
  1990     8    27      1250.4800       0.170700
  1990     8    28       952.6200       0.169700
  1990     8    29       820.8400       0.168900
  1990     8    30       764.9900       0.167900
  1990     8    31       655.6500       0.166400
  1990     9     1       516.3000       0.165600
  1990     9     2       412.5200       0.164300
  1990     9     3       338.3200       0.163700
  1990     9     4       298.4100       0.163900
  1990     9     5       252.5100       0.163200
  1990     9     6       283.7800       0.163300
  1990     9     7       283.9700       0.164000
  1990     9     8       280.3700       0.164200
  1990     9     9       270.5900       0.164900
  1990     9    10       251.9400       0.165700
  1990     9    11       276.3200       0.166500
  1990     9    12       382.2900       0.167500
  1990     9    13       466.2300       0.168200
  1990     9    14       537.8500       0.169000
  1990     9    15       631.1500       0.169900
  1990     9    16       715.9700       0.170200
  1990     9    17       747.7900       0.170300
  1990     9    18       528.4600       0.169600
  1990     9    19       638.8200       0.170300
  1990     9    20       558.4600       0.168800
  1990     9    21       511.3500       0.168600
  1990     9    22       410.6300       0.168100
  1990     9    23       407.1800       0.167300
  1990     9    24       534.4800       0.166900
  1990     9    25       473.4400       0.166500
  1990     9    26       545.4400       0.165800
  1990     9    27      1068.7000       0.164700
  1990     9    28       461.9300       0.164300
  1990     9    29       451.4100       0.163300
  1990     9    30       422.5700       0.162900
  1990    10     1       523.1100       0.163200
  1990    10     2       598.4200       0.162500
  1990    10     3       563.1000       0.162600
  1990    10     4       430.9800       0.162800
  1990    10     5       470.4200       0.163100
  1990    10     6       407.2100       0.163500
  1990    10     7       321.4200       0.164200
  1990    10     8       480.0000       0.165200
  1990    10     9       559.1900       0.166800
  1990    10    10       703.2600       0.167100
  1990    10    11       896.3500       0.168200
  1990    10    12      1003.7400       0.168200
  1990    10    13       990.0000       0.168500
  1990    10    14      1027.7200       0.168900
  1990    10    15      1092.1600       0.168900
  1990    10    16       895.6300       0.169000
  1990    10    17       725.7300       0.168900
  1990    10    18       780.2600       0.169000
  1990    10    19       590.2300       0.169000
  1990    10    20       445.5100       0.168100
  1990    10    21       343.1100       0.167700
  1990    10    22       254.6700       0.167500
  1990    10    23       312.7400       0.167900
  1990    10    24       350.3400       0.166900
  1990    10    25       376.7400       0.166800
  1990    10    26       300.8100       0.165900
  1990    10    27       315.5200       0.165100
  1990    10    28       341.1300       0.164100
  1990    10    29       373.6800       0.162600
  1990    10    30       366.8900       0.161200
  1990    10    31       394.9200       0.160600
  1990    11     1       395.9300       0.159300
  1990    11     2       374.4700       0.159100
  1990    11     3       419.2000       0.159900
  1990    11     4       405.9000       0.161100
  1990    11     5       428.9300       0.163000
  1990    11     6       790.8000       0.165600
  1990    11     7       838.7600       0.167500
  1990    11     8       854.5900       0.168100
  1990    11     9       756.6900       0.168800
  1990    11    10      1024.8800       0.169000
  1990    11    11       633.3200       0.168300
  1990    11    12       645.7900       0.167600
  1990    11    13       484.4800       0.166800
  1990    11    14       553.2600       0.166000
  1990    11    15       847.1300       0.165800
  1990    11    16      1046.7200       0.164800
  1990    11    17      1745.5601       0.164300
  1990    11    18      1969.8101       0.163400
  1990    11    19      1900.2000       0.161900
  1990    11    20      1854.4500       0.161800
  1990    11    21      1585.1600       0.160700
  1990    11    22      1294.5500       0.160800
  1990    11    23      1058.3300       0.160100
  1990    11    24       786.2800       0.159600
  1990    11    25       467.4600       0.158900
  1990    11    26       409.6500       0.158300
  1990    11    27       371.2200       0.158500
  1990    11    28       236.8600       0.159100
  1990    11    29       217.4300       0.159700
  1990    11    30       307.5900       0.160700
  1990    12     1       277.0800       0.161200
  1990    12     2       282.1200       0.164000
  1990    12     3       473.7800       0.164900
  1990    12     4       532.4800       0.166700
  1990    12     5       472.3200       0.168200
  1990    12     6       505.4100       0.168400
  1990    12     7       598.3200       0.168600
  1990    12     8       670.7900       0.169100
  1990    12     9       653.8400       0.169000
  1990    12    10       492.7300       0.168500
  1990    12    11       472.2500       0.167900
  1990    12    12       672.0600       0.166900
  1990    12    13       808.4300       0.165400
  1990    12    14       953.2300       0.164100
  1990    12    15      1107.8199       0.163600
  1990    12    16      1233.3101       0.163000
  1990    12    17      1212.1801       0.163400
  1990    12    18      1145.1100       0.162500
  1990    12    19      1054.6100       0.162500
  1990    12    20       757.9200       0.161800
  1990    12    21       609.2200       0.161300
  1990    12    22       454.6000       0.160400
  1990    12    23       429.6300       0.160100
  1990    12    24       344.2500       0.160600
  1990    12    25       400.4600       0.160900
  1990    12    26       425.3100       0.161900
  1990    12    27       395.7500       0.162800
  1990    12    28       363.4500       0.164700
  1990    12    29       450.4300       0.166200
  1990    12    30       285.2200       0.167300
  1990    12    31       152.5700       0.164300
  1991     1     1       208.0100       0.167900
  1991     1     2       299.1300       0.167700
  1991     1     3       264.1200       0.166900
  1991     1     4       283.2400       0.166300
  1991     1     5       262.3500       0.167100
  1991     1     6       187.9800       0.165000
